,ACC_X_mean_W,ACC_Y_mean_W,ACC_Z_mean_W,ACC_X_std_W,ACC_Y_std_W,ACC_Z_std_W,ACC_X_max_W,ACC_Y_max_W,ACC_Z_max_W,ACC_X_iabs_W,ACC_Y_iabs_W,ACC_Z_iabs_W,ACC_3D_mean_W,ACC_3D_std_W,ACC_3D_iabs_W,EDA_W_mean,EDA_W_std,EDA_W_dynamic_range,EDA_W_slope,Temp_W_mean,Temp_W_std,Temp_W_dynamic_range,Temp_W_slope,SCR_mean_W,SCL_mean_W,SCR_std_W,SCL_std_W,SCR_peaks_W,HR_mean_BVP_W,HR_std_BVP_W,HR_max_BVP_W,HR_min_BVP_W,HR_NN50_BVP_W,HR_pNN50_BVP_W,HR_rmssd_BVP_W,HR_rr_mean_BVP_W,HR_rr_std_BVP_W,HR_ULF_BVP_W,HR_HF_BVP_W,HR_LF_BVP_W,HR_UHF_BVP_W,HR_rate_L_H_BVP_W,Target
0,29.380208333333332,-23.202083333333334,8.704166666666667,17.700583322495255,47.338308084746636,12.49791579846638,84.0,93.0,127.0,881.484375,1532.703125,318.0,64.11744330949647,8.756326576834196,1920.2924407615599,0.7411390991735538,0.2916271803652032,9.559066458687068,0.0039221,33.8400826446281,0.1349165390480668,0.1101927315957066,-0.0023333333333333426,9.554744497713062e-05,0.7410585606736207,0.002576901183140605,0.29108433772195375,15.0,93.346875140615,28.647840060947978,153.6,153.6,35,0.8536585365853658,0.34299455341429985,0.7088414634146342,0.23079728927806392,6.688903061224394e-05,3.230486100701108,0.007213107875183847,1.437452768964329,0.002232824302701193,0
1,29.338541666666668,-28.29375,13.65625,18.042397231888668,41.40130284911535,12.534642101159756,79.0,86.0,48.0,878.671875,1388.9375,442.0625,63.35710050221594,5.510945861233091,1898.706912185759,0.8898979090909092,0.1869506154098783,9.345705632753699,0.0050305083333333335,33.77066115702479,0.05275446849100831,0.05398972019532754,-0.0014999999999999976,3.567565777605256e-05,0.8899695015107236,0.005013087539405163,0.18453611223572264,14.0,92.2421908873737,27.48207090728231,153.6,153.6,36,0.8780487804878049,0.27711808600982724,0.7096036585365854,0.20931798714566474,0.001122250000000021,3.982263941128739,0.011979480046364299,2.5043331328357206,0.003008208452142129,0
2,35.317708333333336,2.73125,6.422916666666667,15.448169354811288,46.59290296569675,18.75061931847556,77.0,86.0,48.0,1058.703125,1302.921875,503.15625,63.51783289045034,4.761226722266512,1903.5484744427272,0.9397632479338842,0.12108430551221964,7.03002210349859,-0.0008520500000000005,33.73380165289256,0.06802109782511721,0.05406974104700617,-0.000500000000000019,-5.785349492981078e-07,0.9397439226850107,0.0045338895691651795,0.11798770614429019,15.0,90.85742967537094,28.773494611192035,153.6,153.6,34,0.85,0.32735142328531747,0.73203125,0.24360848255641163,9.0000000000003e-06,2.8482915265464905,0.005998216239642237,3.0589360363443916,0.0021058996888970076,0
3,42.728125,38.28854166666667,-1.7083333333333333,8.075170317153791,15.494658822959948,21.454368565761975,77.0,52.0,48.0,1280.671875,1174.921875,589.46875,63.64664222801237,3.0514231269020504,1907.3850628522441,0.8876738760330578,0.11261683740931255,7.03002210349859,-0.0016413166666666673,33.700909090909086,0.07540524128482852,0.05406974104700617,-0.001333333333333364,-5.3007991212231315e-05,0.8877294448588519,0.0044283779561762595,0.10943292114324306,15.0,86.27178430884253,29.111847146262992,153.6,153.6,29,0.7631578947368421,0.32573332028815527,0.7717927631578947,0.24584174058008113,0.0006357602040816324,3.7679697062817876,0.012317591148310976,0.6027362821626013,0.003269026056068245,0
4,40.24583333333333,45.125,-17.148958333333333,3.5346474560964194,6.060373338334859,6.940498523035927,67.0,127.0,37.0,1205.984375,1352.53125,538.515625,63.555386607380534,2.8608929001965318,1904.6879062929752,0.8777490743801654,0.07170329473396053,3.1380405055110443,-0.0012144166666666668,33.658099173553715,0.020980669953880544,0.025789477491315913,0.0001666666666666335,1.0259275804354568e-06,0.8776969959480321,0.0007866800478042354,0.07133173036814827,15.0,85.04199354718331,27.80533771473855,153.6,153.6,29,0.7631578947368421,0.352834130384504,0.7816611842105263,0.25974249790958,0.0006020012755102138,4.293554581142323,0.010047081876810979,4.289326467341344,0.002340038233341359,0
5,40.834375,40.38333333333333,-24.127083333333335,4.471980548486505,7.982593911477369,8.376958467112166,67.0,127.0,50.0,1223.890625,1210.3125,723.234375,63.43991646757817,3.1059282434355615,1901.2344718250706,0.8349782727272725,0.043051229901322555,2.1559600554997314,-0.0015773666666666667,33.683388429752064,0.041531700906403596,0.03608386641551901,0.001000000000000038,-1.2238633840931966e-05,0.8350026409749655,0.001501864407732798,0.04131381511570139,14.0,85.36896220141868,29.274270284113125,153.6,153.6,29,0.7837837837837838,0.32497871524852723,0.7799831081081081,0.24575090415646092,0.0003542461734693879,2.1105223584780095,0.009766700561855333,1.3157944905545809,0.004627622409505545,0
6,39.98645833333333,34.31979166666667,-32.635416666666664,4.960135242436833,7.630723532094705,9.878448545177639,67.0,127.0,50.0,1198.4375,1028.390625,978.453125,63.343634718177974,3.1359114608098575,1898.3076114960804,0.7612541074380165,0.10181069538076083,4.007842284001603,-0.00074605,33.71165289256198,0.037950535606104244,0.030919841508319296,0.0002500000000000095,2.6330445343910878e-05,0.7612436543523146,0.0018343497615651403,0.10091446259967835,14.0,84.25562281889593,27.844644521786115,153.6,153.6,30,0.8108108108108109,0.3417218419625903,0.785472972972973,0.24131473213464502,4.6045918367342405e-07,3.2030889729617766,0.007686400816097187,1.4933213104694412,0.0023996838305087287,0
7,37.584375,29.585416666666667,-40.479166666666664,4.02843611418149,3.6899350481712037,6.005516850270999,48.0,55.0,50.0,1126.234375,886.671875,1213.234375,63.17035796423272,1.3642151604616364,1893.141404200484,0.7209727190082645,0.09457735077110016,4.007842284001603,-0.0013748666666666659,33.71314049586777,0.03609063562642626,0.030919841508319296,-0.0001666666666666335,1.3366884917278596e-05,0.7209444483402583,0.0018416537443734305,0.09362541022153385,15.0,93.89930450579635,29.59247719629926,147.69230769230768,147.69230769230768,29,0.6904761904761905,0.2563503670189136,0.7023809523809523,0.20888002251018375,2.499999999999894e-07,1.608035908056367,0.005888663596055868,1.641751174901207,0.0036620224502159873,0
8,35.90833333333333,27.020833333333332,-44.28125,1.1716856328479164,1.6669531003867175,1.3844608231486124,40.0,32.0,48.0,1076.15625,809.765625,1327.03125,63.1349239347437,0.6423626344419939,1892.0683548775746,0.6536748925619836,0.04561365294211804,2.395624375900876,-0.0008952583333333328,33.69892561983471,0.033421961723428484,0.030919841508319296,-0.000500000000000019,1.4498953294279859e-05,0.6536583159803053,0.0012226531933485572,0.045083847482921324,15.0,94.45347888475528,29.570916014039067,147.69230769230768,147.69230769230768,26,0.6190476190476191,0.24971401325242873,0.7012648809523809,0.21843627537701027,0.0018860408163265288,0.5713879416391081,0.004727340704916962,1.6002124418278136,0.008273434492432424,0
9,35.728125,25.81875,-45.14375,0.8114035069197486,1.0064699552561582,0.6407698007084915,38.0,30.0,49.0,1070.71875,773.734375,1352.9375,63.10969277040972,0.559958413183406,1891.3286284739804,0.6341630247933885,0.05079568596464882,2.3370567834614278,-0.0013961749999999995,33.673223140495864,0.023678803717865585,0.020637704126726254,-0.0002500000000000095,-4.4184654633807214e-05,0.6342943462489441,0.000655719460169162,0.051047827507741436,15.0,94.7842217976451,30.924937862702077,147.69230769230768,147.69230769230768,28,0.6666666666666666,0.30700193899840517,0.7083333333333334,0.2385215212953157,0.0017700051020408344,4.323181001458986,0.013387804432151386,0.9837246172284868,0.00309674853484813,0
