,ACC_X_mean_W,ACC_Y_mean_W,ACC_Z_mean_W,ACC_X_std_W,ACC_Y_std_W,ACC_Z_std_W,ACC_X_max_W,ACC_Y_max_W,ACC_Z_max_W,ACC_X_iabs_W,ACC_Y_iabs_W,ACC_Z_iabs_W,ACC_3D_mean_W,ACC_3D_std_W,ACC_3D_iabs_W,EDA_W_mean,EDA_W_std,EDA_W_dynamic_range,EDA_W_slope,Temp_W_mean,Temp_W_std,Temp_W_dynamic_range,Temp_W_slope,SCR_mean_W,SCL_mean_W,SCR_std_W,SCL_std_W,SCR_peaks_W,HR_mean_BVP_W,HR_std_BVP_W,HR_max_BVP_W,HR_min_BVP_W,HR_NN50_BVP_W,HR_pNN50_BVP_W,HR_rmssd_BVP_W,HR_rr_mean_BVP_W,HR_rr_std_BVP_W,HR_ULF_BVP_W,HR_HF_BVP_W,HR_LF_BVP_W,HR_UHF_BVP_W,HR_rate_L_H_BVP_W,Target
0,-30.847916666666666,44.295833333333334,2.2239583333333335,14.222553825751158,33.09833806460513,14.882835784831595,128.0,127.0,128.0,927.75,1615.046875,335.84375,65.82011187230272,10.278788747588683,1970.226437446459,5.699005173553719,0.28174377867886025,2.7418100445652587,0.011575483333333336,34.04520661157025,0.015325621260846746,0.01786433051244487,0.0005833333333333357,0.0005418308467174491,5.697066673661937,0.012515243557167705,0.2773026030456978,14.0,93.34940734586043,25.225977139661392,153.6,153.6,34,0.8095238095238095,0.29117399955746853,0.6919642857142857,0.192917931612344,0.001986612244897961,1.2438698524002154,0.0164702475053064,2.005833392006019,0.013241134089330028,0
1,-28.1875,43.93125,11.541666666666666,13.727111631730835,26.56492562454298,22.150064271288745,107.0,80.0,85.0,877.46875,1455.3125,585.828125,64.84492839815161,6.1310217505125175,1943.3474877367337,5.747316793388429,0.09105856516994187,0.8876249331490256,-0.0014578416666666705,34.058099173553714,0.015120127769957116,0.015301042661636236,0.0001666666666666927,1.0613090062468146e-06,5.747307654677723,0.006216101503836187,0.08503574137208457,15.0,92.50352185402868,28.09438945285553,153.6,153.6,36,0.8780487804878049,0.3205410769796127,0.7153201219512195,0.23391754633268153,0.000866040816326531,3.764635561953546,0.0058282121963613405,1.7307942455023926,0.0015481477822881114,0
2,-38.32083333333333,21.704166666666666,16.159375,17.840998644663614,34.230194750233146,23.995455638017,107.0,80.0,85.0,1181.171875,1056.3125,695.640625,64.98036160904131,6.635094585477299,1947.3791303515554,5.6685040826446285,0.19286420811714736,1.6415527678847912,-0.006953358333333334,34.067355371900824,0.0123159907505455,0.01019769960174641,0.0,-6.363936338025543e-05,5.6685789568769165,0.006839114793273477,0.1888996673109938,14.0,88.65764934892638,26.542306476969745,142.22222222222223,142.22222222222223,35,0.875,0.32018788617298294,0.743359375,0.23574825554017229,1.929719387755185e-05,4.8512638991790284,0.00391276557119434,3.629947055001913,0.0008065456038902545,0
3,-46.77395833333333,-1.375,27.841666666666665,17.369571962628516,25.014724830254146,19.33579186954137,107.0,80.0,85.0,1434.40625,601.96875,891.15625,64.96248674626108,6.785193984590299,1946.9824556331407,5.480197966942148,0.28828759167166756,1.736788148390689,-0.004048325000000001,34.06851239669422,0.01154661103905832,0.01019769960174641,-0.0001666666666666927,-1.8227667383194227e-05,5.480230619546565,0.008035872213419008,0.2844747080475577,14.0,89.95347161945776,27.624133383460986,153.6,153.6,34,0.85,0.30892384872472606,0.733984375,0.2342314013219286,2.908290816326569e-05,3.7659774184238777,0.004356247465555971,0.4460814074897379,0.0011567375428871082,0
4,-53.713541666666664,-7.91875,14.686458333333333,8.875423931091811,16.739911840792352,27.595905190624396,88.0,44.0,72.0,1609.90625,438.078125,814.71875,65.25038912466614,5.144095555065936,1955.4885906375334,5.300605330578513,0.2508849347198728,1.2890840686143963,-0.0026437833333333273,34.0612396694215,0.014291547980971315,0.015301042661636236,-0.0001666666666666927,3.805946437039215e-05,5.300519284981806,0.00640116434926094,0.2470202151669353,15.0,90.38525518096276,26.56799343266392,153.6,153.6,35,0.875,0.3178724880669477,0.721484375,0.20968632113584418,0.0011535727040816314,3.0338758535587815,0.005950680521552587,3.720558686555797,0.001961412005231641,0
5,-53.234375,-2.4479166666666665,13.082291666666666,8.374705568518513,18.13144700953904,29.697090537878122,88.0,44.0,66.0,1595.40625,446.734375,895.4375,65.26395939078913,5.696945494803344,1955.928539461575,5.209260561983472,0.16788321730100678,1.2299186778077495,0.0027984333333333313,34.053636363636365,0.01595448070434958,0.01786433051244487,-0.0001666666666666927,0.00011596756416617555,5.209111670834008,0.0060119731109185125,0.1628683561737536,16.0,87.71750912985641,25.892307738168302,153.6,153.6,34,0.85,0.3895337321022569,0.746875,0.23482248947343182,0.0003176033163265268,2.483562939427345,0.005630188101235391,4.884073482528855,0.0022669802370837394,0
6,-52.96041666666667,9.046875,14.415625,6.593438644570997,18.304567127751888,28.172962171664548,88.0,44.0,66.0,1587.125,553.6875,902.875,65.12083392723993,5.0975800095899775,1951.6119056795544,5.220421041322314,0.07457768961993845,0.6332870346759363,-0.0009487833333333325,34.050826446280986,0.015618741489575512,0.01786433051244487,-0.0001666666666666335,1.9235236958370638e-05,5.2205022347440835,0.00418266539600706,0.06769770300278151,16.0,82.0385302958473,21.88121535434162,137.14285714285714,137.14285714285714,31,0.8378378378378378,0.38745239402911025,0.7871621621621622,0.22745561243703977,5.6250000000000215e-05,2.437858179650787,0.008085619567014831,3.628639454780062,0.0033166898856163414,0
7,-52.52395833333333,17.320833333333333,25.235416666666666,4.831477620590195,13.728512882764186,17.795329321474277,88.0,40.0,62.0,1574.203125,647.515625,907.59375,64.86378849315858,4.096541303114494,1943.9641371336236,5.235803752066117,0.04043029395834713,0.32401326498944005,-0.0011726500000000047,34.052314049586776,0.016199190398018766,0.01786433051244487,0.0,-3.266221397702169e-05,5.235980016720394,0.002011352758815643,0.03721563763422393,15.0,78.23419657365106,18.920958283379633,137.14285714285714,137.14285714285714,26,0.7222222222222222,0.3474436298061272,0.8133680555555556,0.20868929370224376,0.0014932704081632644,1.835834720802662,0.019215562301637023,1.1541406966750325,0.010466934786610645,0
8,-53.26979166666667,8.625,27.336458333333333,8.471098165129707,20.1983136672347,8.696043398576766,74.0,46.0,104.0,1604.625,650.71875,819.03125,64.84478677907045,3.13838507997746,1943.0241067679974,5.210757892561984,0.042620251664909174,0.3762423328073954,-0.0013538750000000007,34.0594214876033,0.015228155776901543,0.015301042661636236,0.0001666666666666927,-6.706132824224773e-05,5.210920346038437,0.0013143027491747852,0.041095941209027584,15.0,78.66540676483787,19.789322237745907,153.6,153.6,27,0.7297297297297297,0.1997244738418126,0.799831081081081,0.15565078673859883,0.000465326530612245,1.256643638124957,0.004510160800381325,0.2895762880586301,0.0035890531440647354,1
9,-52.234375,-7.932291666666667,8.765625,10.246455973947366,22.55582424227197,27.882496481234273,76.0,52.0,104.0,1572.828125,698.984375,811.078125,65.09824799736082,4.646950542105713,1950.9060748415293,5.080123876033057,0.166614161386535,1.02262837358341,-0.0032674916666666663,34.06471074380165,0.013549686963253276,0.015301042661636236,0.0003333333333333262,7.819331432105586e-06,5.0800964738535175,0.002053755232709277,0.16572915973884436,14.0,83.68254586810647,23.84529900090124,153.6,153.6,30,0.7894736842105263,0.21502315144835865,0.7648026315789473,0.17622877492480007,7.562500000000097e-06,0.9897459378164278,0.009836547977348838,0.3761773303871607,0.009938457538962147,1
