,ACC_X_mean_W,ACC_Y_mean_W,ACC_Z_mean_W,ACC_X_std_W,ACC_Y_std_W,ACC_Z_std_W,ACC_X_max_W,ACC_Y_max_W,ACC_Z_max_W,ACC_X_iabs_W,ACC_Y_iabs_W,ACC_Z_iabs_W,ACC_3D_mean_W,ACC_3D_std_W,ACC_3D_iabs_W,EDA_W_mean,EDA_W_std,EDA_W_dynamic_range,EDA_W_slope,Temp_W_mean,Temp_W_std,Temp_W_dynamic_range,Temp_W_slope,SCR_mean_W,SCL_mean_W,SCR_std_W,SCL_std_W,SCR_peaks_W,HR_mean_BVP_W,HR_std_BVP_W,HR_max_BVP_W,HR_min_BVP_W,HR_NN50_BVP_W,HR_pNN50_BVP_W,HR_rmssd_BVP_W,HR_rr_mean_BVP_W,HR_rr_std_BVP_W,HR_ULF_BVP_W,HR_HF_BVP_W,HR_LF_BVP_W,HR_UHF_BVP_W,HR_rate_L_H_BVP_W,Target
0,26.361458333333335,-32.671875,14.945833333333333,14.419228118728498,42.95993337577517,14.578493839861816,127.0,119.0,127.0,802.796875,1584.828125,519.125,64.27189638342325,10.994619984876119,1924.8655337012278,9.76426974380165,0.3551432915733859,1.359255200137319,0.0068917250000000005,34.71214876033058,0.018772523070438113,0.017524498657282877,0.0001666666666666335,-0.00015129583963514927,9.765733707902795,0.005294947972701134,0.34923782328435854,15.0,87.66904321708724,19.88483742878019,153.6,153.6,15,0.375,0.2640768420851041,0.723046875,0.1864222770509452,0.0009832704081632622,1.4802853275444035,0.01007347992693542,7.01783913294542,0.006805093409691485,0
1,21.417708333333334,-46.35104166666667,17.239583333333332,13.3007479018386,28.8600195440266,16.83791900720085,127.0,119.0,97.0,657.046875,1589.328125,570.296875,64.04319650362254,9.804878799100829,1919.2762411764343,10.000415190082645,0.11086579827742701,0.6256857951055346,0.0016148083333333396,34.718760330578505,0.019816106977871964,0.022525010964690225,0.0001666666666666335,-2.9629832379769797e-05,10.00071666394122,0.004970623475183658,0.10030020899898975,15.0,88.07002666676416,22.42988638173729,153.6,153.6,25,0.625,0.30958172645129445,0.727734375,0.19480833366474437,0.0004202500000000016,1.0488006898694326,0.003033795716140769,2.172523819229025,0.0028926332194903993,0
2,18.146875,-47.547916666666666,15.559375,15.609702198772883,29.528266751138457,17.942750846587273,127.0,119.0,97.0,585.0625,1625.25,534.171875,64.52650742290567,10.298596496693174,1933.8253765866689,10.036218272727274,0.10088673405416439,0.6256857951055346,0.0006929250000000072,34.72950413223141,0.021119543245335964,0.022512037581715782,0.0003333333333333262,0.0001246226780615594,10.035290541501805,0.005646805215403961,0.08790543276588735,15.0,85.9803021366746,25.995693230469058,153.6,153.6,28,0.7368421052631579,0.3996755572936291,0.7676809210526315,0.2524594038127591,0.0005880625000000071,5.46320987299352,0.01367036026252498,3.1741855557379615,0.002502257936328267,0
3,23.459375,-32.06041666666667,19.03125,17.887682436322162,38.338031811240946,20.807026620130838,99.0,96.0,97.0,742.890625,1399.96875,615.390625,64.0868433322816,7.482232512443094,1920.6559802500437,9.830745776859503,0.499844565224336,2.17702410637117,-0.007903083333333323,34.74487603305785,0.01827773348334576,0.015001540236929015,0.0003333333333333854,-0.00021053660198195622,9.83142889093314,0.006389425257966132,0.4958523824382953,14.0,82.24203435326925,22.563883424565898,123.87096774193549,123.87096774193549,30,0.8333333333333334,0.39055356489676474,0.7973090277777778,0.26345843627447896,0.00402771556122451,3.6889464210137533,0.05522770996741491,2.2985682131777496,0.014971133669173183,0
4,34.13229166666667,-8.797916666666667,15.145833333333334,19.724619740692862,42.98687779225643,19.77365627897099,99.0,96.0,79.0,1054.09375,1155.53125,548.8125,63.80740432355019,5.325210026310888,1912.2904770706405,9.583466404958676,0.50117243491354,2.1366862123908925,-0.004812933333333339,34.75925619834711,0.01854925492505688,0.014992908736533634,0.000500000000000019,-9.282783286999461e-05,9.583609261770702,0.00718037435911568,0.49664975156203583,14.0,80.97749051414729,21.262352377914834,120.0,120.0,27,0.75,0.37642030139668536,0.8051215277777778,0.2584689168498352,6.117474489795885e-05,3.1974771841510323,0.020512647347337862,0.4176453723086182,0.006415259958386289,0
5,44.494791666666664,18.290625,22.504166666666666,10.875717119954153,24.10411262508347,23.85996436094479,99.0,63.0,79.0,1339.046875,755.765625,798.78125,63.698850414816086,5.6404600135288625,1909.1028109743345,9.30838347107438,0.41306255016623794,2.0631587071856208,-0.00801020833333334,34.76966942148761,0.015637097461507547,0.009992396429125241,0.0001666666666666927,3.789510764659165e-05,9.308143737710763,0.01076884467909815,0.40267221315630713,14.0,81.74766072807519,26.46807194957795,147.69230769230768,147.69230769230768,30,0.8333333333333334,0.39173948158000543,0.8198784722222222,0.2818398066938899,0.0005828775510204123,5.053517006307458,0.02269499851772554,1.0855950761593247,0.00449093146206873,0
6,41.96041666666667,17.4125,29.065625,15.829774682321148,19.96952495888005,25.285389095141646,84.0,56.0,91.0,1272.6875,640.234375,1001.40625,64.35420110345291,7.478881957641829,1928.6884942192773,9.184610388429752,0.2362399565037955,1.0157447797694137,9.541666666666634e-05,34.78041322314049,0.01688055726503995,0.014984287163113948,0.0001666666666666335,0.00032807317478353895,9.184099262598309,0.011429829510030168,0.21960419231888614,16.0,82.74179929316213,26.130748810024585,147.69230769230768,147.69230769230768,30,0.8108108108108109,0.36168865740555556,0.8040540540540541,0.2669159457172974,0.00015093877551020378,4.995402831855033,0.005941069733631016,0.9109502674299926,0.0011893074359780533,0
7,36.01770833333333,13.585416666666667,40.65,16.56517113549582,17.310130578933315,22.384620836636923,84.0,56.0,91.0,1094.328125,527.515625,1296.890625,64.40537455526744,7.8310825174881575,1930.1958731537593,9.048082677685953,0.2043795894703117,0.8890767175661256,-0.0058090833333333276,34.786694214876036,0.014624129825186107,0.014984287163113948,0.0,-7.160634588606502e-06,9.048151423009555,0.010983766491511544,0.18622600533579028,16.0,77.82574482211639,26.329424138628198,147.69230769230768,147.69230769230768,30,0.9090909090909091,0.42797956015007305,0.8584280303030303,0.2746203957668117,0.0004966530612244913,5.726815936798786,0.013502032759708632,1.4769286468697018,0.0023576858255472564,0
8,36.7,2.919791666666667,41.15625,18.288304550540857,19.791012900386477,20.304519265527237,123.0,56.0,91.0,1114.484375,482.59375,1269.421875,64.19591111350519,8.158239473498014,1923.674331152103,8.890554520661157,0.1861280763770469,1.0132834927224448,-0.002323974999999997,34.7903305785124,0.012327077250898362,0.009986652020599271,0.0001666666666666335,0.0001543567207436217,8.889513795500337,0.009233061036787369,0.17353002511040388,15.0,75.81002371551882,25.476491775193818,132.41379310344828,132.41379310344828,30,0.9090909090909091,0.3769986614335073,0.8915719696969697,0.31396294389996476,0.0007232257653061168,3.8244841414898896,0.08913610156331464,0.5475474578208122,0.02330669922155573,1
9,41.979166666666664,1.99375,33.08229166666667,18.651675062548374,15.882838042076525,24.672236820934252,123.0,50.0,82.0,1258.046875,378.640625,1061.703125,63.40417449579377,7.031567974043969,1900.1780764583912,8.684454008264463,0.32494713220640253,1.3167110874844248,-0.0073303416666666765,34.78867768595042,0.010199833798704577,0.009986652020599271,0.0,-0.00010588396451083963,8.684988486268653,0.013443068057727858,0.31497661019416273,16.0,73.63255700599287,28.657328586099943,142.22222222222223,142.22222222222223,29,0.9354838709677419,0.5090889406372591,0.9435483870967742,0.35507990450898264,0.0009721033163265177,4.210036977460527,0.14892968170807377,2.7886081634266793,0.03537491060183215,1
10,52.0375,2.234375,15.126041666666667,17.000816463236895,15.434818107967507,24.10104054112458,123.0,50.0,72.0,1559.5625,384.140625,583.8125,63.33097175219497,6.24503938519874,1897.951129107761,8.40400320661157,0.34355365685023964,1.2172753120114255,-0.0063815666666666715,34.789338842975205,0.010889037416198363,0.009986652020599271,0.0,-7.018047747177219e-06,8.403978422598946,0.01303553801380738,0.33407635739392766,15.0,78.04656778563515,26.49548220455556,142.22222222222223,142.22222222222223,23,0.6764705882352942,0.43592451715760483,0.8740808823529411,0.33650753570023506,0.00013225000000000096,1.385997060863243,0.1270584537711238,0.664563370038168,0.0916729604693301,1
11,52.3125,2.1375,13.070833333333333,17.273059768031835,15.792860003284186,24.143175004658264,108.0,50.0,72.0,1568.25,414.734375,542.15625,63.32418423901618,5.72073921183277,1897.7556622924742,8.214203842975207,0.2361898228331411,1.2172753120114255,-0.005518066666666662,34.79198347107439,0.010727259993116234,0.009986652020599271,0.0,-3.2399997185707684e-05,8.214030908513738,0.011873145367385618,0.22453112836850175,14.0,80.7642201691014,25.890554710188255,142.22222222222223,142.22222222222223,21,0.6176470588235294,0.4678969510674138,0.8267463235294118,0.28956181157993566,0.0014657959183673522,1.467707215304442,0.04828323064814922,5.694221900693977,0.03289704523128203,1
12,44.978125,2.6041666666666665,19.008333333333333,18.886187099333778,24.348416772052257,26.38319251383771,92.0,71.0,98.0,1348.828125,611.625,701.734375,63.31967738107006,5.230192605491542,1897.6101956294642,8.12731876859504,0.0830200297995212,0.47242914889261856,0.0004797166666666778,34.790826446281,0.011893937400003886,0.009986652020599271,-0.0001666666666666335,0.00012165779368519922,8.126837701953626,0.004240812870503164,0.07488522404445852,15.0,80.38819903321391,24.696203370156148,142.22222222222223,142.22222222222223,24,0.6666666666666666,0.4146201601853712,0.8233506944444444,0.2692214514993826,7.408290816326596e-05,3.5591737847462124,0.010417334580910325,0.9549419391826695,0.0029268968617257715,1
13,33.354166666666664,-2.5364583333333335,35.8875,18.514453344316944,25.48759346799793,25.39155555987069,92.0,71.0,98.0,1000.203125,620.234375,1149.5,63.3055316298887,6.032401958631003,1897.2036898539964,8.140153545454545,0.12208516064081752,0.8614981851824393,0.0014817999999999997,34.78272727272727,0.01585054161287469,0.014984287163113948,0.0,-7.299337454203924e-06,8.140251418676195,0.00628878705509211,0.1091496686718807,15.0,84.24127415123186,32.47372949630013,153.6,153.6,32,0.9142857142857143,0.5261091552999636,0.828125,0.3234897947716876,0.0004365114795918373,8.18257682113402,0.014364507892630104,2.3237500575272763,0.0017554993013361446,1
14,24.840625,-8.870833333333334,43.651041666666664,14.054455685275578,27.761033529731723,21.1351331455848,92.0,71.0,102.0,746.984375,734.640625,1362.765625,63.13073947955657,5.528839489232091,1891.942936081722,8.133989950413223,0.11473880406418831,0.8614981851824393,-0.0007462249999999966,34.77330578512396,0.017315183694291133,0.019984799470521983,-0.000500000000000019,-4.428364229646923e-05,8.13408229502362,0.005991979053001583,0.10193979113309279,15.0,82.98811386438953,29.822255194266074,153.6,153.6,28,0.8,0.575523259355192,0.8392857142857143,0.372547250804019,4.1326530612248045e-07,10.258520245952385,0.011406620007025832,1.38506332508701,0.0011119167027551018,1
15,26.103125,-22.001041666666666,44.234375,14.662977422782921,17.529469204217143,18.249608033033887,94.0,56.0,102.0,784.8125,753.015625,1358.796875,62.84316616120548,5.307424846550802,1883.251311448309,8.090802,0.1322029450745962,0.8614981851824393,-0.0019721750000000057,34.760082644628106,0.021685043319066434,0.024988192257528737,0.0,4.177849103566948e-06,8.091132369104841,0.006719240022618188,0.11996717473924835,14.0,84.45030842316994,31.110400426568972,153.6,153.6,31,0.8611111111111112,0.5885936818565322,0.8272569444444444,0.36752799749791887,0.00041441326530612687,8.516727275119333,0.03154427595119576,9.409087142136201,0.003703802520875458,1
16,27.567708333333332,-26.420833333333334,37.81666666666667,11.738984151745438,19.283087995414242,23.716329934362854,94.0,55.0,102.0,828.265625,960.484375,1285.765625,62.74653288243882,4.8080560416545035,1880.4024297601616,8.02672317355372,0.11090456768262844,0.7514310022495461,-0.0028250083333333305,34.74867768595041,0.022670552814017895,0.024988192257528737,-0.0003333333333333262,5.677558147015361e-05,8.026293142136769,0.004961282362286019,0.10466180409325296,15.0,82.2258422822366,25.430950246470623,147.69230769230768,147.69230769230768,23,0.6571428571428571,0.5,0.815625,0.3288321461736107,0.0009215561224489767,2.828162101236074,0.07546806793317216,2.1192650116662612,0.02668449163511107,1
17,29.314583333333335,-27.464583333333334,36.265625,11.30104142662918,19.503493165577346,23.236718106466217,96.0,94.0,127.0,879.015625,996.234375,1238.78125,62.7907454560392,5.849002200509004,1881.7651249168093,8.015801892561981,0.11201216266971703,0.7917783528110488,-0.0006502916666666803,34.73545454545455,0.017627926754242,0.015001540236929015,-0.0001666666666666335,3.970127999233668e-05,8.01569369946065,0.005076071316719298,0.10479611678787747,15.0,86.06717933125223,24.374574264560003,147.69230769230768,147.69230769230768,21,0.5526315789473685,0.3546807096921155,0.756578947368421,0.22760596762294302,0.0005208176020408137,2.528429498368111,0.015591869551641838,1.2376180274268391,0.006166622230006841,1
