,ACC_X_mean_W,ACC_Y_mean_W,ACC_Z_mean_W,ACC_X_std_W,ACC_Y_std_W,ACC_Z_std_W,ACC_X_max_W,ACC_Y_max_W,ACC_Z_max_W,ACC_X_iabs_W,ACC_Y_iabs_W,ACC_Z_iabs_W,ACC_3D_mean_W,ACC_3D_std_W,ACC_3D_iabs_W,EDA_W_mean,EDA_W_std,EDA_W_dynamic_range,EDA_W_slope,Temp_W_mean,Temp_W_std,Temp_W_dynamic_range,Temp_W_slope,SCR_mean_W,SCL_mean_W,SCR_std_W,SCL_std_W,SCR_peaks_W,HR_mean_BVP_W,HR_std_BVP_W,HR_max_BVP_W,HR_min_BVP_W,HR_NN50_BVP_W,HR_pNN50_BVP_W,HR_rmssd_BVP_W,HR_rr_mean_BVP_W,HR_rr_std_BVP_W,HR_ULF_BVP_W,HR_HF_BVP_W,HR_LF_BVP_W,HR_UHF_BVP_W,HR_rate_L_H_BVP_W,Target
0,21.0875,-44.778125,18.151041666666668,13.476161437268896,27.622713718080664,21.66980183146423,127.0,128.0,128.0,637.65625,1486.34375,575.515625,63.942120890140345,10.238660853386918,1914.3632335109075,6.0326284462809925,0.11619419285520215,0.6693513639773718,2.5008333333335447e-05,33.277272727272724,0.02492965309236814,0.020885828249317076,0.0001666666666666927,8.434676422606346e-05,6.032077030036222,0.0017100460368463719,0.11577322657783977,15.0,78.81038094636891,15.199645901230575,132.41379310344828,132.41379310344828,20,0.5555555555555556,0.20476671722265524,0.7886284722222222,0.14952934113233912,0.00016992984693877487,0.35490486631659957,0.014956587287077716,0.43588900819705323,0.04214252524149785,0
1,27.758333333333333,-49.001041666666666,15.936458333333333,9.902437270131474,16.793817034301558,12.54778881410043,71.0,71.0,54.0,831.6875,1468.90625,477.296875,62.88054364053589,3.0286380003771787,1884.4392690103236,5.986340925619835,0.06442418478985541,0.42720782209972324,-0.00023084999999999726,33.26107438016529,0.026715571120946306,0.02611514185583108,-0.0006666666666667116,-2.4748215899624094e-05,5.986429703433732,0.0011926701371460493,0.06377649613833508,15.0,77.42942401953749,16.503506060068755,147.69230769230768,147.69230769230768,20,0.5405405405405406,0.1795175827043134,0.8061655405405406,0.15928055376965286,1.2755102040815954e-05,0.7916558423283537,0.019989875037475822,0.23709643603875147,0.025250713717571045,0
2,34.53958333333333,-34.755208333333336,26.811458333333334,11.177753940739715,21.22806402006388,16.366278655819425,71.0,71.0,54.0,1035.171875,1041.53125,803.640625,62.88413866004165,2.9622100394786526,1884.578870130656,5.999570446280991,0.07558968102768353,0.42720782209972324,-9.59416666666657e-05,33.23685950413223,0.0282852371578614,0.02874826936651014,-0.0005833333333333357,-3.818652604950946e-06,5.999616838417383,0.0013516977019550265,0.07481912107656653,15.0,80.13558553244074,15.610564144600644,147.69230769230768,147.69230769230768,15,0.39473684210526316,0.1748815658601635,0.7759046052631579,0.15289474480393359,1.6286989795918366e-05,0.6600791077848105,0.022219938120706117,0.19846115838079811,0.033662538108917,0
3,43.05833333333333,-21.203125,32.625,8.884486322923921,14.20282361249721,18.107002558862874,76.0,71.0,54.0,1290.453125,634.640625,1042.390625,62.968939717993244,3.378412712857998,1886.9540729497185,6.0105233801652895,0.09828521763255448,0.547116941287555,0.0024412333333333333,33.201735537190075,0.04099340172566864,0.036627299737250145,-0.0011666666666666713,-2.3138758422641636e-05,6.01084298253727,0.0018721821581155348,0.09796326965191147,15.0,77.85603219475867,16.347465774507164,147.69230769230768,147.69230769230768,17,0.4594594594594595,0.1871379606585592,0.8002533783783784,0.1521044284945071,0.0008041275510204069,0.6215277029341781,0.008503437465545126,0.9491772888077081,0.013681509971962855,0
4,48.35,-13.367708333333333,31.765625,8.25608361553265,6.928894734967756,18.749062910610803,87.0,37.0,60.0,1449.140625,421.796875,1032.9375,63.049345787334644,4.2370877328388845,1889.5081657830078,6.034247694214876,0.12952064427554053,0.7476484782851045,-0.002142741666666666,33.166694214876024,0.032812727568723124,0.0261781079350189,-0.000833333333333286,2.6683766231166998e-05,6.034162331243517,0.004373725970530956,0.12608279740873707,15.0,87.85172999080099,22.634936696008527,147.69230769230768,147.69230769230768,24,0.5853658536585366,0.2364362485097727,0.7252286585365854,0.17112765770183833,9.215561224489815e-06,1.0422657754618332,0.001976927559035419,1.5242499573445534,0.001896759545960753,0
5,49.47604166666667,-13.578125,29.897916666666667,9.059378712965396,7.838615725010061,18.75672090193421,93.0,38.0,60.0,1482.640625,435.421875,978.421875,63.18642215671405,5.379263118697719,1893.5960950391964,5.969481628099174,0.16948558315982798,0.9216078603481024,0.0011619916666666618,33.14570247933884,0.0140145406355233,0.01309891612763707,-0.0002500000000000095,-6.609223562875413e-05,5.96963003484457,0.0048133411531964074,0.16549961064692686,15.0,86.71020980100654,25.287507562987752,147.69230769230768,147.69230769230768,33,0.8461538461538461,0.2945502816516267,0.75,0.20734943950756793,0.0014877551020408162,1.4217619223190316,0.018098524201304728,1.1479420890946723,0.012729644757811687,0
6,52.746875,-4.253125,24.438541666666666,11.450959322303161,14.918301491826798,17.252305822892115,93.0,39.0,66.0,1582.140625,416.875,757.9375,63.327671325401,6.204232654834724,1897.7427717050382,6.035949818181819,0.1858585783732503,0.9216078603481024,-0.0005969833333333341,33.14586776859503,0.012835218947645792,0.01309891612763707,0.0,5.0557525283380524e-05,6.035476098841296,0.005768249178898243,0.1807283408624351,15.0,90.1035746786902,26.38914861834118,153.6,153.6,33,0.825,0.27314258363277916,0.725,0.2123735837209986,0.0002817602040816279,2.2940623328737053,0.014763405990556068,1.64743864906128,0.006435485984403213,0
7,53.416666666666664,-0.6802083333333333,24.510416666666668,10.364067198204037,15.63632336228471,14.806737480835839,93.0,39.0,66.0,1602.703125,429.3125,742.171875,63.239813944304956,5.141730314108853,1895.2222589028606,6.051903404958678,0.17775855444647984,0.833369628237398,0.0027184083333333295,33.141570247933885,0.01867549171635326,0.023592290569775572,-0.0003333333333333262,3.6824893197234036e-06,6.051969974640609,0.004211428888906247,0.174644975407925,13.0,82.15470872087229,27.74996641680288,153.6,153.6,29,0.8055555555555556,0.5066246409184163,0.8268229166666666,0.3217463461533337,0.0003317602040816364,4.459712704266339,0.01811280499900541,7.769110789740654,0.0040614286614646675,0
8,54.68125,0.20416666666666666,23.548958333333335,8.942551748289373,14.63735174040107,13.244955759895811,91.0,39.0,66.0,1640.421875,395.421875,712.734375,63.218729745150355,4.204353031043153,1894.584288603035,6.143417438016528,0.0745106865211257,0.5020119775977259,0.0010980166666666679,33.125206611570256,0.028519941509846533,0.028843735492780465,-0.0003333333333333262,2.310650270682461e-05,6.143321863160782,0.004208501292824548,0.06919492552635284,15.0,81.95866080138109,27.363274480545307,147.69230769230768,147.69230769230768,24,0.6666666666666666,0.4943881499966831,0.82421875,0.31328839351789084,0.0007098418367346956,3.810678795445763,0.020717405521229082,1.0614901122826108,0.005436670638834469,0
9,54.35625,-6.084375,26.670833333333334,6.163920770973077,10.613874843463547,11.521537049032228,75.0,27.0,56.0,1628.734375,330.40625,812.59375,63.0706014478783,2.906577254473856,1890.0292002454178,6.131470710743801,0.107963819718868,0.745208659142234,-0.0021214250000000027,33.099752066115705,0.024136759452920757,0.020986756541781185,-0.000500000000000019,1.7606268031319863e-05,6.131488601771879,0.0037996916106722936,0.10483642770201392,15.0,86.92599744599082,30.35970681378548,153.6,153.6,26,0.7027027027027027,0.4952711492553571,0.7867398648648649,0.31636578958474054,7.844897959183535e-05,3.318453758467724,0.006962815421044714,2.0465858394472596,0.0020982107715913304,0
